id,mass,massupper,masslower,width,widthupper,widthlower,i,g,p,c,anti,charge,rank,status,name,quarks,latex,pythia
2228,1930.0,20.0,15.0,280.0,50.0,50.0,3/2,5,1,5,1.0,2,4.0,1.0,Delta(1950)++,uuu,\Delta(1950)^{++},False
-2228,1930.0,20.0,15.0,280.0,50.0,50.0,3/2,5,-1,5,1.0,-2,4.0,1.0,Delta(1950)~--,UUU,\overline{\Delta}(1950)^{--},False
3101,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1/2,5,5,5,1.0,-2/3,0.0,4.0,(sd)(0),?,(sd)_{0},False
-3101,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1/2,5,5,5,1.0,2/3,0.0,4.0,(sd)(0)~,?,(sd)_{0},False
3103,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1/2,5,5,5,1.0,-2/3,0.0,4.0,(sd)(1),?,(sd)_{1},False
-3103,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1/2,5,5,5,1.0,2/3,0.0,4.0,(sd)(1)~,?,(sd)_{1},False
3112,1197.449,0.03,0.03,4.45e-12,3.2e-14,3.2e-14,1,5,1,5,1.0,-1,4.0,0.0,Sigma-,dds,\Sigma^{-},False
-3112,1197.449,0.03,0.03,4.45e-12,3.2e-14,3.2e-14,1,5,-1,5,1.0,1,4.0,0.0,Sigma~+,DDS,\overline{\Sigma}^{+},False
3114,1387.2,0.5,0.5,39.4,2.1,2.1,1,5,1,5,1.0,-1,4.0,0.0,Sigma(1385)-,dds,\Sigma(1385)^{-},False
-3114,1387.2,0.5,0.5,39.4,2.1,2.1,1,5,-1,5,1.0,1,4.0,0.0,Sigma(1385)~+,DDS,\overline{\Sigma}(1385)^{+},False
3116,1775.0,5.0,5.0,120.0,15.0,15.0,1,5,-1,5,1.0,-1,4.0,1.0,Sigma(1775)-,dds,\Sigma(1775)^{-},False
-3116,1775.0,5.0,5.0,120.0,15.0,15.0,1,5,1,5,1.0,1,4.0,1.0,Sigma(1775)~+,DDS,\overline{\Sigma}(1775)^{+},False
3118,2030.0,10.0,5.0,180.0,20.0,30.0,1,5,1,5,1.0,-1,4.0,1.0,Sigma(2030)-,dds,\Sigma(2030)^{-},False
-3118,2030.0,10.0,5.0,180.0,20.0,30.0,1,5,-1,5,1.0,1,4.0,1.0,Sigma(2030)~+,DDS,\overline{\Sigma}(2030)^{+},False
3122,1115.683,0.006,0.006,2.501e-12,1.9e-14,1.9e-14,0,5,1,5,1.0,0,4.0,0.0,Lambda,uds,\Lambda,False
-3122,1115.683,0.006,0.006,2.501e-12,1.9e-14,1.9e-14,0,5,-1,5,1.0,0,4.0,0.0,Lambda~,UDS,\overline{\Lambda},False
3124,1519.0,1.0,1.0,16.0,1.0,1.0,0,5,-1,5,1.0,0,4.0,0.0,Lambda(1520),uds,\Lambda(1520),False
-3124,1519.0,1.0,1.0,16.0,1.0,1.0,0,5,1,5,1.0,0,4.0,0.0,Lambda(1520)~,UDS,\overline{\Lambda}(1520),False
3126,1820.0,5.0,5.0,80.0,10.0,10.0,0,5,1,5,1.0,0,4.0,1.0,Lambda(1820),uds,\Lambda(1820),False
-3126,1820.0,5.0,5.0,80.0,10.0,10.0,0,5,-1,5,1.0,0,4.0,1.0,Lambda(1820)~,UDS,\overline{\Lambda}(1820),False
3128,2100.0,10.0,10.0,200.0,50.0,100.0,0,5,-1,5,1.0,0,4.0,1.0,Lambda(2100),uds,\Lambda(2100),False
-3128,2100.0,10.0,10.0,200.0,50.0,100.0,0,5,1,5,1.0,0,4.0,1.0,Lambda(2100)~,UDS,\overline{\Lambda}(2100),False
3201,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1/2,5,5,5,1.0,1/3,0.0,4.0,(su)(0),?,(su)_{0},False
-3201,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1/2,5,5,5,1.0,-1/3,0.0,4.0,(su)(0)~,?,(su)_{0},False
3203,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1/2,5,5,5,1.0,1/3,0.0,4.0,(su)(1),?,(su)_{1},False
-3203,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1/2,5,5,5,1.0,-1/3,0.0,4.0,(su)(1)~,?,(su)_{1},False
3212,1192.642,0.024,0.024,0.0089,0.0009,0.0008,1,5,1,5,1.0,0,4.0,0.0,Sigma0,uds,\Sigma^{0},False
-3212,1192.642,0.024,0.024,0.0089,0.0009,0.0008,1,5,-1,5,1.0,0,4.0,0.0,Sigma~0,UDS,\overline{\Sigma}^{0},False
3214,1383.7,1.0,1.0,36.0,5.0,5.0,1,5,1,5,1.0,0,4.0,0.0,Sigma(1385)0,uds,\Sigma(1385)^{0},False
-3214,1383.7,1.0,1.0,36.0,5.0,5.0,1,5,-1,5,1.0,0,4.0,0.0,Sigma(1385)~0,UDS,\overline{\Sigma}(1385)^{0},False
3216,1775.0,5.0,5.0,120.0,15.0,15.0,1,5,-1,5,1.0,0,4.0,1.0,Sigma(1775)0,uds,\Sigma(1775)^{0},False
-3216,1775.0,5.0,5.0,120.0,15.0,15.0,1,5,1,5,1.0,0,4.0,1.0,Sigma(1775)~0,UDS,\overline{\Sigma}(1775)^{0},False
3218,2030.0,10.0,5.0,180.0,20.0,30.0,1,5,1,5,1.0,0,4.0,1.0,Sigma(2030)0,uds,\Sigma(2030)^{0},False
-3218,2030.0,10.0,5.0,180.0,20.0,30.0,1,5,-1,5,1.0,0,4.0,1.0,Sigma(2030)~0,UDS,\overline{\Sigma}(2030)^{0},False
3222,1189.37,0.07,0.07,8.209e-12,2.7e-14,2.7e-14,1,5,1,5,1.0,1,4.0,0.0,Sigma+,uus,\Sigma^{+},False
-3222,1189.37,0.07,0.07,8.209e-12,2.7e-14,2.7e-14,1,5,-1,5,1.0,-1,4.0,0.0,Sigma~-,UUS,\overline{\Sigma}^{-},False
3224,1382.8,0.35,0.35,36.0,0.7,0.7,1,5,1,5,1.0,1,4.0,0.0,Sigma(1385)+,uus,\Sigma(1385)^{+},False
-3224,1382.8,0.35,0.35,36.0,0.7,0.7,1,5,-1,5,1.0,-1,4.0,0.0,Sigma(1385)~-,UUS,\overline{\Sigma}(1385)^{-},False
3226,1775.0,5.0,5.0,120.0,15.0,15.0,1,5,-1,5,1.0,1,4.0,1.0,Sigma(1775)+,uus,\Sigma(1775)^{+},False
-3226,1775.0,5.0,5.0,120.0,15.0,15.0,1,5,1,5,1.0,-1,4.0,1.0,Sigma(1775)~-,UUS,\overline{\Sigma}(1775)^{-},False
3228,2030.0,10.0,5.0,180.0,20.0,30.0,1,5,1,5,1.0,1,4.0,1.0,Sigma(2030)+,uus,\Sigma(2030)^{+},False
-3228,2030.0,10.0,5.0,180.0,20.0,30.0,1,5,-1,5,1.0,-1,4.0,1.0,Sigma(2030)~-,UUS,\overline{\Sigma}(2030)^{-},False
3303,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,5,5,5,1.0,-2/3,0.0,4.0,(ss)(1),?,(ss)_{1},False
-3303,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,5,5,5,1.0,2/3,0.0,4.0,(ss)(1)~,?,(ss)_{1},False
3312,1321.71,0.07,0.07,4.02e-12,4e-14,4e-14,1/2,5,1,5,1.0,-1,4.0,0.0,Xi-,dss,\Xi^{-},False
-3312,1321.71,0.07,0.07,4.02e-12,4e-14,4e-14,1/2,5,-1,5,1.0,1,4.0,0.0,Xi~+,DSS,\overline{\Xi}^{+},False
3314,1535.0,0.6,0.6,9.9,1.7,1.9,1/2,5,1,5,1.0,-1,4.0,0.0,Xi(1530)-,dss,\Xi(1530)^{-},False
-3314,1535.0,0.6,0.6,9.9,1.7,1.9,1/2,5,-1,5,1.0,1,4.0,0.0,Xi(1530)~+,DSS,\overline{\Xi}(1530)^{+},False
3322,1314.86,0.2,0.2,2.27e-12,7e-14,7e-14,1/2,5,1,5,1.0,0,4.0,0.0,Xi0,uss,\Xi^{0},False
-3322,1314.86,0.2,0.2,2.27e-12,7e-14,7e-14,1/2,5,-1,5,1.0,0,4.0,0.0,Xi~0,USS,\overline{\Xi}^{0},False
3324,1531.8,0.32,0.32,9.1,0.5,0.5,1/2,5,1,5,1.0,0,4.0,0.0,Xi(1530)0,uss,\Xi(1530)^{0},False
-3324,1531.8,0.32,0.32,9.1,0.5,0.5,1/2,5,-1,5,1.0,0,4.0,0.0,Xi(1530)~0,USS,\overline{\Xi}(1530)^{0},False
3334,1672.45,0.29,0.29,8.02e-12,1.1e-13,1.1e-13,0,5,1,5,1.0,-1,4.0,0.0,Omega-,sss,\Omega^{-},False
-3334,1672.45,0.29,0.29,8.02e-12,1.1e-13,1.1e-13,0,5,-1,5,1.0,1,4.0,0.0,Omega~+,SSS,\overline{\Omega}^{+},False
4101,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1/2,5,5,5,1.0,1/3,0.0,4.0,(cd)(0),?,(cd)_{0},False
-4101,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1/2,5,5,5,1.0,-1/3,0.0,4.0,(cd)(0)~,?,(cd)_{0},False
4103,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1/2,5,5,5,1.0,1/3,0.0,4.0,(cd)(1),?,(cd)_{1},False
-4103,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1/2,5,5,5,1.0,-1/3,0.0,4.0,(cd)(1)~,?,(cd)_{1},False
4112,2453.75,0.14,0.14,1.83,0.11,0.19,1,5,1,5,1.0,0,4.0,0.0,Sigma(c)(2455)0,ddc,\Sigma_{c}^{0},False
-4112,2453.75,0.14,0.14,1.83,0.11,0.19,1,5,-1,5,1.0,0,4.0,0.0,Sigma(c)(2455)~0,DDC,\overline{\Sigma}_{c}^{0},False
4114,2518.48,0.2,0.2,15.3,0.4,0.5,1,5,1,5,1.0,0,3.0,0.0,Sigma(c)(2520)0,ddc,\Sigma_{c}(2520)^{0},False
-4114,2518.48,0.2,0.2,15.3,0.4,0.5,1,5,-1,5,1.0,0,3.0,0.0,Sigma(c)(2520)~0,DDC,\overline{\Sigma}_{c}(2520)^{0},False
4122,2286.46,0.14,0.14,3.25e-09,5e-11,5e-11,0,5,1,5,1.0,1,4.0,0.0,Lambda(c)+,udc,\Lambda_{c}^{+},False
-4122,2286.46,0.14,0.14,3.25e-09,5e-11,5e-11,0,5,-1,5,1.0,-1,4.0,0.0,Lambda(c)~-,UDC,\overline{\Lambda}_{c}^{-},False
4132,2470.44,0.28,0.28,4.31e-09,1.8e-10,1.8e-10,1/2,5,1,5,1.0,0,3.0,0.0,Xi(c)0,dsc,\Xi_{c}^{0},False
-4132,2470.44,0.28,0.28,4.31e-09,1.8e-10,1.8e-10,1/2,5,-1,5,1.0,0,3.0,0.0,Xi(c)~0,DSC,\overline{\Xi}_{c}^{0},False
4201,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1/2,5,5,5,1.0,4/3,0.0,4.0,(cu)(0),?,(cu)_{0},False
-4201,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1/2,5,5,5,1.0,-4/3,0.0,4.0,(cu)(0)~,?,(cu)_{0},False
4203,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1/2,5,5,5,1.0,4/3,0.0,4.0,(cu)(1),?,(cu)_{1},False
-4203,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1/2,5,5,5,1.0,-4/3,0.0,4.0,(cu)(1)~,?,(cu)_{1},False
4212,2452.9,0.4,0.4,4.6,-1.0,-1.0,1,5,1,5,1.0,1,4.0,0.0,Sigma(c)(2455)+,udc,\Sigma_{c}(2455)^{+},False
-4212,2452.9,0.4,0.4,4.6,-1.0,-1.0,1,5,-1,5,1.0,-1,4.0,0.0,Sigma(c)(2455)~-,UDC,\overline{\Sigma}_{c}(2455)^{-},False
4214,2517.5,2.3,2.3,17.0,-1.0,-1.0,1,5,1,5,1.0,1,3.0,0.0,Sigma(c)(2520)+,udc,\Sigma_{c}(2520)^{+},False
-4214,2517.5,2.3,2.3,17.0,-1.0,-1.0,1,5,-1,5,1.0,-1,3.0,0.0,Sigma(c)(2520)~-,UDC,\overline{\Sigma}_{c}(2520)^{-},False
4222,2453.97,0.14,0.14,1.89,0.09,0.18,1,5,1,5,1.0,2,4.0,0.0,Sigma(c)(2455)++,uuc,\Sigma_{c}(2455)^{++},False
-4222,2453.97,0.14,0.14,1.89,0.09,0.18,1,5,-1,5,1.0,-2,4.0,0.0,Sigma(c)(2455)~--,UUC,\overline{\Sigma}_{c}(2455)^{--},False
4224,2518.41,0.21,0.19,14.78,0.3,0.4,1,5,1,5,1.0,2,3.0,0.0,Sigma(c)(2520)++,uuc,\Sigma_{c}(2520)^{++},False
-4224,2518.41,0.21,0.19,14.78,0.3,0.4,1,5,-1,5,1.0,-2,3.0,0.0,Sigma(c)(2520)~--,UUC,\overline{\Sigma}_{c}(2520)^{--},False
4232,2467.71,0.23,0.23,1.444e-09,1.7e-11,1.7e-11,1/2,5,1,5,1.0,1,3.0,0.0,Xi(c)+,usc,\Xi_{c}^{+},False
-4232,2467.71,0.23,0.23,1.444e-09,1.7e-11,1.7e-11,1/2,5,-1,5,1.0,-1,3.0,0.0,Xi(c)~-,USC,\overline{\Xi}_{c}^{-},False
4301,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,5,5,5,1.0,1/3,0.0,4.0,(cs)(0),?,(cs)_{0},False
-4301,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,5,5,5,1.0,-1/3,0.0,4.0,(cs)(0)~,?,(cs)_{0},False
4303,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,5,5,5,1.0,1/3,0.0,4.0,(cs)(1),?,(cs)_{1},False
-4303,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,5,5,5,1.0,-1/3,0.0,4.0,(cs)(1)~,?,(cs)_{1},False
4312,2578.7,0.5,0.5,-1.0,-1.0,-1.0,1/2,5,1,5,1.0,0,3.0,0.0,Xi(c)'0,dsc,\Xi_{c}^{\prime0},False
-4312,2578.7,0.5,0.5,-1.0,-1.0,-1.0,1/2,5,-1,5,1.0,0,3.0,0.0,Xi(c)'~0,DSC,\overline{\Xi}_{c}^{\prime0},False
4314,2646.16,0.25,0.25,2.35,0.22,0.22,1/2,5,1,5,1.0,0,3.0,0.0,Xi(c)(2645)0,dsc,\Xi_{c}(2645)^{0},False
-4314,2646.16,0.25,0.25,2.35,0.22,0.22,1/2,5,-1,5,1.0,0,3.0,0.0,Xi(c)(2645)~0,DSC,\overline{\Xi}_{c}(2645)^{0},False
4322,2578.2,0.5,0.5,-1.0,-1.0,-1.0,1/2,5,1,5,1.0,1,3.0,0.0,Xi(c)'+,usc,\Xi_{c}^{\prime+},False
-4322,2578.2,0.5,0.5,-1.0,-1.0,-1.0,1/2,5,-1,5,1.0,-1,3.0,0.0,Xi(c)'~-,USC,\overline{\Xi}_{c}^{\prime-},False
4324,2645.1,0.3,0.3,2.14,0.19,0.19,1/2,5,1,5,1.0,1,3.0,0.0,Xi(c)(2645)+,usc,\Xi_{c}(2645)^{+},False
-4324,2645.1,0.3,0.3,2.14,0.19,0.19,1/2,5,-1,5,1.0,-1,3.0,0.0,Xi(c)(2645)~-,USC,\overline{\Xi}_{c}(2645)^{-},False
4332,2695.2,1.7,1.7,2.46e-09,2.6e-10,2.2e-10,0,5,1,5,1.0,0,3.0,0.0,Omega(c)0,ssc,\Omega_{c}^{0},False
-4332,2695.2,1.7,1.7,2.46e-09,2.6e-10,2.2e-10,0,5,-1,5,1.0,0,3.0,0.0,Omega(c)~0,SSC,\overline{\Omega}_{c}^{0},False
4334,2765.9,2.0,2.0,-1.0,-1.0,-1.0,0,5,1,5,1.0,0,3.0,0.0,Omega(c)(2770)0,ssc,\Omega_{c}(2770)^{0},False
-4334,2765.9,2.0,2.0,-1.0,-1.0,-1.0,0,5,-1,5,1.0,0,3.0,0.0,Omega(c)(2770)~0,SSC,\overline{\Omega}_{c}(2770)^{0},False
4403,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,5,5,5,1.0,4/3,0.0,4.0,(cc)(1),?,(cc)_{1},False
-4403,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,5,5,5,1.0,-4/3,0.0,4.0,(cc)(1)~,?,(cc)_{1},False
5101,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1/2,5,5,5,1.0,-2/3,0.0,4.0,(bd)(0),?,(bd)_{0},False
-5101,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1/2,5,5,5,1.0,2/3,0.0,4.0,(bd)(0)~,?,(bd)_{0},False
5103,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1/2,5,5,5,1.0,-2/3,0.0,4.0,(bd)(1),?,(bd)_{1},False
-5103,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1/2,5,5,5,1.0,2/3,0.0,4.0,(bd)(1)~,?,(bd)_{1},False
5112,5815.64,0.27,0.27,5.3,0.5,0.5,1,5,1,5,1.0,-1,3.0,0.0,Sigma(b)-,ddb,\Sigma_{b}^{-},False
-5112,5815.64,0.27,0.27,5.3,0.5,0.5,1,5,-1,5,1.0,1,3.0,0.0,Sigma(b)~+,DDB,\overline{\Sigma}_{b}^{+},False
5114,5834.74,0.3,0.3,10.4,0.8,0.8,1,5,1,5,1.0,-1,3.0,0.0,Sigma(b)*-,ddb,\Sigma_{b}^{*-},False
-5114,5834.74,0.3,0.3,10.4,0.8,0.8,1,5,-1,5,1.0,1,3.0,0.0,Sigma(b)*~+,DDB,\overline{\Sigma}_{b}^{*+},False
5122,5619.6,0.17,0.17,4.475e-10,2.7e-12,2.7e-12,0,5,1,5,1.0,0,3.0,0.0,Lambda(b)0,udb,\Lambda_{b}^{0},False
-5122,5619.6,0.17,0.17,4.475e-10,2.7e-12,2.7e-12,0,5,-1,5,1.0,0,3.0,0.0,Lambda(b)~0,UDB,\overline{\Lambda}_{b}^{0},False
5132,5797.0,0.6,0.6,4.19e-10,1.1e-11,1.1e-11,1/2,5,1,5,1.0,-1,3.0,0.0,Xi(b)-,dsb,\Xi_{b}^{-},False
-5132,5797.0,0.6,0.6,4.19e-10,1.1e-11,1.1e-11,1/2,5,-1,5,1.0,1,3.0,0.0,Xi(b)~+,DSB,\overline{\Xi}_{b}^{+},False
5201,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1/2,5,5,5,1.0,1/3,0.0,4.0,(bu)(0),?,(bu)_{0},False
-5201,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1/2,5,5,5,1.0,-1/3,0.0,4.0,(bu)(0)~,?,(bu)_{0},False
5203,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1/2,5,5,5,1.0,1/3,0.0,4.0,(bu)(1),?,(bu)_{1},False
-5203,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1/2,5,5,5,1.0,-1/3,0.0,4.0,(bu)(1)~,?,(bu)_{1},False
5222,5810.56,0.25,0.25,5.0,0.5,0.5,1,5,1,5,1.0,1,3.0,0.0,Sigma(b)+,uub,\Sigma_{b}^{+},False
-5222,5810.56,0.25,0.25,5.0,0.5,0.5,1,5,-1,5,1.0,-1,3.0,0.0,Sigma(b)~-,UUB,\overline{\Sigma}_{b}^{-},False
5224,5830.32,0.27,0.27,9.4,0.5,0.5,1,5,1,5,1.0,1,3.0,0.0,Sigma(b)*+,uub,\Sigma_{b}^{*+},False
-5224,5830.32,0.27,0.27,9.4,0.5,0.5,1,5,-1,5,1.0,-1,3.0,0.0,Sigma(b)*~-,UUB,\overline{\Sigma}_{b}^{*-},False
5232,5791.9,0.5,0.5,4.45e-10,9e-12,9e-12,1/2,5,1,5,1.0,0,3.0,0.0,Xi(b)0,usb,\Xi_{b}^{0},False
-5232,5791.9,0.5,0.5,4.45e-10,9e-12,9e-12,1/2,5,-1,5,1.0,0,3.0,0.0,Xi(b)~0,USB,\overline{\Xi}_{b}^{0},False
5301,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,5,5,5,1.0,-2/3,0.0,4.0,(bs)(0),?,(bs)_{0},False
-5301,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,5,5,5,1.0,2/3,0.0,4.0,(bs)(0)~,?,(bs)_{0},False
5303,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,5,5,5,1.0,-2/3,0.0,4.0,(bs)(1),?,(bs)_{1},False
-5303,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,5,5,5,1.0,2/3,0.0,4.0,(bs)(1)~,?,(bs)_{1},False
5332,6046.1,1.7,1.7,4e-10,5e-11,4e-11,0,5,1,5,1.0,-1,3.0,0.0,Omega(b)-,ssb,\Omega_{b}^{-},False
-5332,6046.1,1.7,1.7,4e-10,5e-11,4e-11,0,5,-1,5,1.0,1,3.0,0.0,Omega(b)~+,SSB,\overline{\Omega}_{b}^{+},False
5401,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,5,5,5,1.0,1/3,0.0,4.0,(bc)(0),?,(bc)_{0},False
-5401,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,5,5,5,1.0,-1/3,0.0,4.0,(bc)(0)~,?,(bc)_{0},False
5403,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,5,5,5,1.0,1/3,0.0,4.0,(bc)(1),?,(bc)_{1},False
-5403,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,5,5,5,1.0,-1/3,0.0,4.0,(bc)(1)~,?,(bc)_{1},False
5503,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,5,5,5,1.0,-2/3,0.0,4.0,(bb)(1),?,(bb)_{1},False
-5503,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,5,5,5,1.0,2/3,0.0,4.0,(bb)(1)~,?,(bb)_{1},False
10111,1474.0,19.0,19.0,265.0,13.0,13.0,1,-1,1,1,0.0,0,0.0,0.0,a(0)(1450)0,(uU-dD)/sqrt(2),a_{0}(1450)^{0},False
10113,1229.5,3.2,3.2,142.0,9.0,9.0,1,1,1,-1,0.0,0,0.0,0.0,b(1)(1235)0,(uU-dD)/sqrt(2),b_{1}(1235)^{0},False
10115,1670.6,2.9,1.2,258.0,8.0,9.0,1,-1,-1,1,0.0,0,0.0,0.0,pi(2)(1670)0,(uU-dD)/sqrt(2),\pi_{2}(1670)^{0},False
10211,1474.0,19.0,19.0,265.0,13.0,13.0,1,-1,1,5,2.0,1,0.0,0.0,a(0)(1450)+,uD,a_{0}(1450)^{+},False
-10211,1474.0,19.0,19.0,265.0,13.0,13.0,1,-1,1,5,2.0,-1,0.0,0.0,a(0)(1450)-,Ud,a_{0}(1450)^{-},False
10213,1229.5,3.2,3.2,142.0,9.0,9.0,1,1,1,5,2.0,1,0.0,0.0,b(1)(1235)+,uD,b_{1}(1235)^{+},False
-10213,1229.5,3.2,3.2,142.0,9.0,9.0,1,1,1,5,2.0,-1,0.0,0.0,b(1)(1235)-,Ud,b_{1}(1235)^{-},False
10215,1670.6,2.9,1.2,258.0,8.0,9.0,1,-1,-1,5,2.0,1,0.0,0.0,pi(2)(1670)+,uD,\pi_{2}(1670)^{+},False
-10215,1670.6,2.9,1.2,258.0,8.0,9.0,1,-1,-1,5,2.0,-1,0.0,0.0,pi(2)(1670)-,Ud,\pi_{2}(1670)^{-},False
10221,1350.0,150.0,150.0,350.0,150.0,150.0,0,1,1,1,0.0,0,0.0,0.0,f(0)(1370),x(uU+dD)+y(sS),f_{0}(1370),False
10223,1166.0,6.0,6.0,375.0,35.0,35.0,0,-1,1,-1,0.0,0,0.0,0.0,h(1)(1170),x(uU+dD)+y(sS),h_{1}(1170),False
10225,1617.0,5.0,5.0,181.0,11.0,11.0,0,1,-1,1,0.0,0,0.0,0.0,eta(2)(1645),x(uU+dD)+y(sS),\eta_{2}(1645),False
10311,1430.0,50.0,50.0,270.0,80.0,80.0,1/2,5,1,5,1.0,0,0.0,0.0,K(0)*(1430)0,dS,K_{0}^{*}(1430)^{0},False
-10311,1430.0,50.0,50.0,270.0,80.0,80.0,1/2,5,1,5,1.0,0,0.0,0.0,K(0)*(1430)~0,Ds,\overline{K}_{0}^{*}(1430)^{0},False
10313,1253.0,7.0,7.0,90.0,20.0,20.0,1/2,5,1,5,1.0,0,0.0,0.0,K(1)(1270)0,dS,K_{1}(1270)^{0},False
-10313,1253.0,7.0,7.0,90.0,20.0,20.0,1/2,5,1,5,1.0,0,0.0,0.0,K(1)(1270)~0,Ds,\overline{K}_{1}(1270)^{0},False
10315,1773.0,8.0,8.0,186.0,14.0,14.0,1/2,5,-1,5,1.0,0,0.0,0.0,K(2)(1770)0,dS,K_{2}(1770)^{0},False
-10315,1773.0,8.0,8.0,186.0,14.0,14.0,1/2,5,-1,5,1.0,0,0.0,0.0,K(2)(1770)~0,Ds,\overline{K}_{2}(1770)^{0},False
10321,1430.0,50.0,50.0,270.0,80.0,80.0,1/2,5,1,5,2.0,1,0.0,0.0,K(0)*(1430)+,uS,K_{0}^{*}(1430)^{+},False
-10321,1430.0,50.0,50.0,270.0,80.0,80.0,1/2,5,1,5,2.0,-1,0.0,0.0,K(0)*(1430)-,Us,K_{0}^{*}(1430)^{-},False
10323,1253.0,7.0,7.0,90.0,20.0,20.0,1/2,5,1,5,2.0,1,0.0,0.0,K(1)(1270)+,uS,K_{1}(1270)^{+},False
-10323,1253.0,7.0,7.0,90.0,20.0,20.0,1/2,5,1,5,2.0,-1,0.0,0.0,K(1)(1270)-,Us,K_{1}(1270)^{-},False
10325,1773.0,8.0,8.0,186.0,14.0,14.0,1/2,5,-1,5,2.0,1,0.0,0.0,K(2)(1770)+,uS,K_{2}(1770)^{+},False
-10325,1773.0,8.0,8.0,186.0,14.0,14.0,1/2,5,-1,5,2.0,-1,0.0,0.0,K(2)(1770)-,Us,K_{2}(1770)^{-},False
10331,1704.0,12.0,12.0,123.0,18.0,18.0,0,1,1,1,0.0,0,0.0,0.0,f(0)(1710),x(uU+dD)+y(sS),f_{0}(1710),False
10333,1416.0,8.0,8.0,90.0,15.0,15.0,0,-1,1,-1,0.0,0,0.0,2.0,h(1)(1415),x(uU+dD)+y(sS),h_{1}(1415),False
10411,2343.0,10.0,10.0,229.0,16.0,16.0,1/2,5,5,5,2.0,1,0.0,2.0,D(0)*(2300)+,cD,D_{0}^{*}(2300)^{+},False
-10411,2343.0,10.0,10.0,229.0,16.0,16.0,1/2,5,5,5,2.0,-1,0.0,2.0,D(0)*(2300)-,Cd,D_{0}^{*}(2300)^{-},False
10413,2422.1,0.6,0.6,31.3,1.9,1.9,1/2,5,5,5,2.0,1,0.0,2.0,D(1)(2420)+,cD,D_{1}(2420)^{+},False
-10413,2422.1,0.6,0.6,31.3,1.9,1.9,1/2,5,5,5,2.0,-1,0.0,2.0,D(1)(2420)-,Cd,D_{1}(2420)^{-},False
10421,2343.0,10.0,10.0,229.0,16.0,16.0,1/2,5,1,5,1.0,0,0.0,2.0,D(0)*(2300)0,cU,D_{0}^{*}(2300)^{0},False
-10421,2343.0,10.0,10.0,229.0,16.0,16.0,1/2,5,1,5,1.0,0,0.0,2.0,D(0)*(2300)~0,Cu,\overline{D}_{0}^{*}(2300)^{0},False
10423,2422.1,0.6,0.6,31.3,1.9,1.9,1/2,5,1,5,1.0,0,0.0,0.0,D(1)(2420)0,cU,D_{1}(2420)^{0},False
-10423,2422.1,0.6,0.6,31.3,1.9,1.9,1/2,5,1,5,1.0,0,0.0,0.0,D(1)(2420)~0,Cu,\overline{D}_{1}(2420)^{0},False
10431,2317.8,0.5,0.5,10.0,-1.0,-1.0,0,5,1,5,2.0,1,0.0,0.0,D(s0)*(2317)+,cS,D_{s0}^{*}(2317)^{+},False
